state,parlimen,ballot_order,name,age,sex,ethnicity,party,votes,result,result_desc
Sarawak,P.192 Mas Gading,4,APIN ANAK BAENG,44,male,bumiputera,BEBAS (BEBAS),306,0,lost_deposit
Sarawak,P.193 Santubong,1,RAHAMAT IDIL,39,male,bumiputera,PARTI KEADILAN RAKYAT (PKR),3855,0,lost
Sarawak,P.193 Santubong,2,WAN JUNAIDI BIN TUANKU JAAFAR,62,male,bumiputera,BARISAN NASIONAL (BN),15800,1,won
Sarawak,P.194 Petra Jaya,1,FADILLAH HJ YUSOF,45,male,bumiputera,BARISAN NASIONAL (BN),19515,1,won
Sarawak,P.194 Petra Jaya,2,MOHAMAD BIN JOLHI,48,male,bumiputera,PARTI KEADILAN RAKYAT (PKR),5118,0,lost
Sarawak,P.195 Bandar Kuching,1,SIM YAW YEN,44,male,chinese,BARISAN NASIONAL (BN),12949,0,lost
Sarawak,P.195 Bandar Kuching,2,CHONG CHIENG JEN,37,male,chinese,PARTI TINDAKAN DEMOKRATIK (DAP),22901,1,won
Sarawak,P.196 Stampin,1,VOON LEE SHAN,52,male,chinese,PARTI TINDAKAN DEMOKRATIK (DAP),18896,0,lost
Sarawak,P.196 Stampin,2,SEE CHEE HOW,44,male,chinese,PARTI KEADILAN RAKYAT (PKR),2198,0,lost_deposit
Sarawak,P.196 Stampin,3,YONG KHOON SENG,66,male,chinese,BARISAN NASIONAL (BN),21966,1,won
Sarawak,P.197 Kota Samarahan,1,AWG BAKAR,57,male,bumiputera,BEBAS (BEBAS),898,0,lost_deposit
Sarawak,P.197 Kota Samarahan,2,HUSSAIN BIN ABANG APOK,61,male,bumiputera,PARTI KEADILAN RAKYAT (PKR),4148,0,lost
Sarawak,P.197 Kota Samarahan,3,SULAIMAN ABDUL RAHMAN B ABDUL TAIB,39,male,bumiputera,BARISAN NASIONAL (BN),15559,1,won
Sarawak,P.198 Puncak Borneo,1,JAMES DAWOS ANAK MAMIT,59,male,bumiputera,BARISAN NASIONAL (BN),14182,1,won
Sarawak,P.198 Puncak Borneo,2,MAJEN ANAK PANYOG,53,male,bumiputera,PARTI KEADILAN RAKYAT (PKR),7525,0,lost
Sarawak,P.199 Serian,1,RICHARD RIOT ANAK JAEM,56,male,bumiputera,BARISAN NASIONAL (BN),15793,1,won
Sarawak,P.199 Serian,2,SYLVESTER BELAYONG ANAK JAYANG,50,male,bumiputera,PARTI KEBANGSAAN SARAWAK (SNAP),2366,0,lost
Sarawak,P.200 Batang Sadong,1,PIEE B. LING.,41,male,bumiputera,PARTI KEADILAN RAKYAT (PKR),2758,0,lost
Sarawak,P.200 Batang Sadong,2,NANCY SHUKRI,46,female,bumiputera,BARISAN NASIONAL (BN),8183,1,won
Sarawak,P.201 Batang Lupar,1,ABANG EDDY,31,male,bumiputera,PARTI ISLAM SE MALAYSIA (PAS),2923,0,lost
Sarawak,P.201 Batang Lupar,2,ALI BIN SEMSU,58,male,bumiputera,BEBAS (BEBAS),250,0,lost_deposit
Sarawak,P.201 Batang Lupar,3,ROHANI KARIM,53,female,bumiputera,BARISAN NASIONAL (BN),11015,1,won
Sarawak,P.202 Sri Aman,1,COBBOLD ANAK LUSOI,46,male,bumiputera,BEBAS (BEBAS),5448,0,lost
Sarawak,P.202 Sri Aman,2,MASIR KUJAT,53,male,bumiputera,BARISAN NASIONAL (BN),9700,1,won
Sarawak,P.203 Lubok Antu,1,NICHOLAS BAWIN ANGGAT,49,male,bumiputera,BEBAS (BEBAS),5159,0,lost
Sarawak,P.203 Lubok Antu,2,WILLIAM NYALLAU,57,male,bumiputera,BARISAN NASIONAL (BN),6769,1,won
Sarawak,P.204 Betong,1,DOUGLAS UGGAH EMBAS,52,male,bumiputera,BARISAN NASIONAL (BN),13708,1,won
Sarawak,P.204 Betong,2,EDMUND STANLEY JUGOL,58,male,bumiputera,PARTI KEBANGSAAN SARAWAK (SNAP),1999,0,lost
Sarawak,P.205 Saratok,1,JELAING ANAK MERSAT,59,male,bumiputera,BARISAN NASIONAL (BN),12470,1,won
Sarawak,P.205 Saratok,2,MOHD YAHYA BIN ABDULLAH,51,male,bumiputera,PARTI KEADILAN RAKYAT (PKR),3764,0,lost
Sarawak,P.206 Tanjong Manis,1,NORAH TUN ABDUL RAHMAN,48,female,bumiputera,BARISAN NASIONAL (BN),0,1,won_uncontested
Sarawak,P.207 Igan,1,JUNAK ANAK JAWEK,55,male,bumiputera,BEBAS (BEBAS),0,0,
Sarawak,P.207 Igan,2,ABDUL WAHABDUL BIN DOLAH,57,male,bumiputera,BARISAN NASIONAL (BN),0,1,won_uncontested
Sarawak,P.208 Sarikei,1,LAU KIENG CHAI,59,male,chinese,BEBAS (BEBAS),116,0,lost_deposit
Sarawak,P.208 Sarikei,2,DING KUONG HIING,53,male,chinese,BARISAN NASIONAL (BN),10588,1,won
Sarawak,P.208 Sarikei,3,WONG HUA SEH,56,male,chinese,PARTI TINDAKAN DEMOKRATIK (DAP),10537,0,lost
Sarawak,P.208 Sarikei,4,NGU TIENG HAI,50,male,chinese,BEBAS (BEBAS),105,0,lost_deposit
Sarawak,P.208 Sarikei,5,KUNG CHIN CHIN,33,female,chinese,BEBAS (BEBAS),545,0,lost_deposit
Sarawak,P.209 Julau,1,JOSEPH SALANG ANAK GANDUM,58,male,bumiputera,BARISAN NASIONAL (BN),10351,1,won
Sarawak,P.209 Julau,2,AMBROSE LABANG,54,male,bumiputera,PARTI KEADILAN RAKYAT (PKR),2767,0,lost
Sarawak,P.210 Kanowit,1,AARON AGO ANAK DAGANG,49,male,bumiputera,BARISAN NASIONAL (BN),0,1,won_uncontested
Sarawak,P.211 Lanang,1,DAVID WONG KEE WOAN,45,male,chinese,PARTI TINDAKAN DEMOKRATIK (DAP),14612,0,lost
Sarawak,P.211 Lanang,2,TIONG THAI KING,62,male,chinese,BARISAN NASIONAL (BN),19476,1,won
Sarawak,P.212 Sibu,1,WONG HO LENG,48,male,chinese,PARTI TINDAKAN DEMOKRATIK (DAP),15903,0,lost
Sarawak,P.212 Sibu,2,LIM CHIN CHUANG,57,male,chinese,PARTI KEADILAN RAKYAT (PKR),812,0,lost_deposit
Sarawak,P.212 Sibu,3,ROBERT LAU HOI CHEW,65,male,chinese,BARISAN NASIONAL (BN),19138,1,won
Sarawak,P.213 Mukah,1,MUHAMMAD LEO MICHAEL TOYAD,57,male,bumiputera,BARISAN NASIONAL (BN),10090,1,won
Sarawak,P.213 Mukah,2,HAI BIN MERAWIN @ BONAVENTURE,57,male,bumiputera,BEBAS (BEBAS),3792,0,lost
Sarawak,P.214 Selangau,1,JOSEPH ENTULU BELAUN,53,male,bumiputera,BARISAN NASIONAL (BN),0,1,won_uncontested
Sarawak,P.215 Kapit,1,ALEXANDER NANTA LINGGI,49,male,bumiputera,BARISAN NASIONAL (BN),0,1,won_uncontested
Sarawak,P.216 Hulu Rajang,1,BILLY ABIT JOO,58,male,bumiputera,BARISAN NASIONAL (BN),6590,1,won
Sarawak,P.216 Hulu Rajang,2,GEORGE ANAK LAGONG,47,male,bumiputera,BEBAS (BEBAS),4426,0,lost
Sarawak,P.217 Bintulu,1,TIONG KING SING,46,male,chinese,BARISAN NASIONAL (BN),23628,1,won
Sarawak,P.217 Bintulu,2,LIM SU KIEN,34,female,chinese,PARTI TINDAKAN DEMOKRATIK (DAP),8663,0,lost
Sarawak,P.218 Sibuti,1,AHMAD LAI BIN BUJANG,58,male,bumiputera,BARISAN NASIONAL (BN),8238,1,won
Sarawak,P.218 Sibuti,2,MICHAEL TEO YU KENG,59,male,chinese,PARTI KEADILAN RAKYAT (PKR),4590,0,lost
Sarawak,P.219 Miri,1,FONG PAU TECK,38,male,chinese,PARTI TINDAKAN DEMOKRATIK (DAP),14138,0,lost
Sarawak,P.219 Miri,2,PETER CHIN FAH KUI,62,male,bumiputera,BARISAN NASIONAL (BN),19354,1,won
Sarawak,P.220 Baram,1,JACOB DUNGAU SAGAN,61,male,bumiputera,BARISAN NASIONAL (BN),7996,1,won
Sarawak,P.220 Baram,2,KEBING WAN,60,male,bumiputera,BEBAS (BEBAS),3952,0,lost
Sarawak,P.221 Limbang,1,HASBI BIN HABIBOLLAH,45,male,bumiputera,BARISAN NASIONAL (BN),6427,1,won
Sarawak,P.221 Limbang,2,LAU LIAK KOI,55,male,chinese,PARTI KEADILAN RAKYAT (PKR),5751,0,lost
Sarawak,P.222 Lawas,1,HENRY SUM AGONG,62,male,bumiputera,BARISAN NASIONAL (BN),8526,1,won
Sarawak,P.222 Lawas,2,JAPAR BIN SUYUT,46,male,bumiputera,PARTI KEADILAN RAKYAT (PKR),734,0,lost_deposit
