state,parlimen,ballot_order,name,age,sex,ethnicity,party,votes,result,result_desc
Pahang,P.085 Pekan,1,MOHD NAJIB BIN TUN ABDUL RAZAK,59,male,bumiputera,BARISAN NASIONAL (BN),51278,1,won
Pahang,P.085 Pekan,2,FARIZ MUSA,43,male,bumiputera,PARTI KEADILAN RAKYAT (PKR),15665,0,lost
Pahang,P.086 Maran,1,MUJIBUR RAHMAN,40,male,bumiputera,PARTI ISLAM SE MALAYSIA (PAS),12774,0,lost
Pahang,P.086 Maran,2,ISMAIL BIN HJ ABDUL MUTTALIB,58,male,bumiputera,BARISAN NASIONAL (BN),19249,1,won
Pahang,P.087 Kuala Krau,1,ISMAIL BIN MOHAMED SAID,47,male,bumiputera,BARISAN NASIONAL (BN),21575,1,won
Pahang,P.087 Kuala Krau,2,SHAHRIL AZMAN BIN ABDUL HALIM AL-HAFIZ,41,male,bumiputera,PARTI ISLAM SE MALAYSIA (PAS),15370,0,lost
Pahang,P.088 Temerloh,1,SAIFUDDIN ABDULLAH,52,male,bumiputera,BARISAN NASIONAL (BN),27197,0,lost
Pahang,P.088 Temerloh,2,NASRUDIN HASSAN TANTAWI,42,male,bumiputera,PARTI ISLAM SE MALAYSIA (PAS),28267,1,won
Pahang,P.089 Bentong,1,WONG TACK,54,male,chinese,PARTI TINDAKAN DEMOKRATIK (DAP),25568,0,lost
Pahang,P.089 Bentong,2,LIOW TIONG LAI,51,male,chinese,BARISAN NASIONAL (BN),25947,1,won
Pahang,P.090 Bera,1,ZAKARIA ABDUL HAMID,48,male,bumiputera,PARTI KEADILAN RAKYAT (PKR),19526,0,lost
Pahang,P.090 Bera,2,MOHD WALI AHMAD,56,male,bumiputera,BEBAS (BEBAS),670,0,lost_deposit
Pahang,P.090 Bera,3,ISMAIL SABRI YAAKOB,53,male,bumiputera,BARISAN NASIONAL (BN),21669,1,won
Pahang,P.091 Rompin,1,JAMALUDIN BIN JARJIS,61,male,bumiputera,BARISAN NASIONAL (BN),30040,1,won
Pahang,P.091 Rompin,2,NURIDAH,51,female,bumiputera,PARTI ISLAM SE MALAYSIA (PAS),14926,0,lost
Selangor,P.092 Sabak Bernam,1,ABDUL AZIZ BARI,53,male,bumiputera,PARTI KEADILAN RAKYAT (PKR),14620,0,lost
Selangor,P.092 Sabak Bernam,2,FASIAH,57,male,bumiputera,BARISAN NASIONAL (BN),16510,1,won
Selangor,P.093 Sungai Besar,1,SALLEH HUSIN,64,male,bumiputera,PARTI ISLAM SE MALAYSIA (PAS),18296,0,lost
Selangor,P.093 Sungai Besar,2,NORIAH BINTI KASNON,49,female,bumiputera,BARISAN NASIONAL (BN),18695,1,won
Selangor,P.094 Hulu Selangor,1,SANTHARA,42,male,indian,BEBAS (BEBAS),999,0,lost_deposit
Selangor,P.094 Hulu Selangor,2,RADZALI MOKHTAR,51,male,bumiputera,BEBAS (BEBAS),1105,0,lost_deposit
Selangor,P.094 Hulu Selangor,3,KHALID JAAFAR,57,male,bumiputera,PARTI KEADILAN RAKYAT (PKR),33989,0,lost
Selangor,P.094 Hulu Selangor,4,P.KAMALANATHAN,47,male,indian,BARISAN NASIONAL (BN),37403,1,won
Selangor,P.095 Tanjong Karang,1,HERMAN TINO,58,male,bumiputera,BEBAS (BEBAS),340,0,lost_deposit
Selangor,P.095 Tanjong Karang,2,NOH BIN OMAR,55,male,bumiputera,BARISAN NASIONAL (BN),20548,1,won
Selangor,P.095 Tanjong Karang,3,RASHDI,49,male,bumiputera,PARTI ISLAM SE MALAYSIA (PAS),16154,0,lost
Selangor,P.096 Kuala Selangor,1,DZULKEFLY AHMAD,57,male,bumiputera,PARTI ISLAM SE MALAYSIA (PAS),27040,0,lost
Selangor,P.096 Kuala Selangor,2,IRMOHIZAM,37,male,bumiputera,BARISAN NASIONAL (BN),27500,1,won
Selangor,P.097 Selayang,1,WILLIAM LEONG JEE KEEN,56,male,chinese,PARTI KEADILAN RAKYAT (PKR),52343,1,won
Selangor,P.097 Selayang,2,DONALD LIM SIANG CHAI,57,male,chinese,BARISAN NASIONAL (BN),34385,0,lost
Selangor,P.097 Selayang,3,MOHD HAZIZI,43,male,bumiputera,BARISAN JEMAAH ISLAMIAH SE MALAYSIA (BERJASA),4152,0,lost_deposit
Selangor,P.098 Gombak,1,AZMIN ALI,48,male,bumiputera,PARTI KEADILAN RAKYAT (PKR),54827,1,won
Selangor,P.098 Gombak,2,SAID NAZAR,41,male,indian,BEBAS (BEBAS),474,0,lost_deposit
Selangor,P.098 Gombak,3,RAHMAN ISMAIL,54,male,bumiputera,BARISAN NASIONAL (BN),50093,0,lost
Selangor,P.099 Ampang,1,ZURAIDA KAMARUDDIN,55,female,bumiputera,PARTI KEADILAN RAKYAT (PKR),41969,1,won
Selangor,P.099 Ampang,2,ROZAIDAH TALIB,49,female,bumiputera,BARISAN NASIONAL (BN),28691,0,lost
Selangor,P.100 Pandan,1,RAFIZI RAMLI,35,male,bumiputera,PARTI KEADILAN RAKYAT (PKR),48183,1,won
Selangor,P.100 Pandan,2,ALLAN TAN,34,male,chinese,BEBAS (BEBAS),2415,0,lost_deposit
Selangor,P.100 Pandan,3,LIM CHIN YEE,38,male,chinese,BARISAN NASIONAL (BN),21454,0,lost
Selangor,P.101 Hulu Langat,1,ADZHALIZA BINTI MOHD NOR,45,female,bumiputera,BARISAN NASIONAL (BN),46860,0,lost
Selangor,P.101 Hulu Langat,2,CHE ROSLI CHE MAT,61,male,bumiputera,PARTI ISLAM SE MALAYSIA (PAS),64127,1,won
Selangor,P.102 Bangi,1,YAP PIAN HON,69,male,chinese,BARISAN NASIONAL (BN),37032,0,lost
Selangor,P.102 Bangi,2,ONG KIAN MING,37,male,chinese,PARTI TINDAKAN DEMOKRATIK (DAP),79238,1,won
Selangor,P.103 Puchong,1,GOBIND SINGH DEO,39,male,indian,PARTI TINDAKAN DEMOKRATIK (DAP),62938,1,won
Selangor,P.103 Puchong,2,A. KOHILAN PILLAY,45,male,indian,BARISAN NASIONAL (BN),30136,0,lost
Selangor,P.104 Subang,1,LOH SENG KOK,50,male,chinese,BARISAN NASIONAL (BN),27963,0,lost
Selangor,P.104 Subang,2,TOH SIN WAH,53,male,chinese,BEBAS (BEBAS),363,0,lost_deposit
Selangor,P.104 Subang,3,WONG CHEN,44,male,chinese,PARTI KEADILAN RAKYAT (PKR),56790,1,won
Selangor,P.105 Petaling Jaya,1,IBRAHIM KHATIB,58,male,bumiputera,BEBAS (BEBAS),1447,0,lost_deposit
Selangor,P.105 Petaling Jaya,2,HEE LOY SIAN,42,male,chinese,PARTI KEADILAN RAKYAT (PKR),41062,1,won
Selangor,P.105 Petaling Jaya,3,SHEAH KOK FAH,49,male,chinese,BARISAN NASIONAL (BN),21846,0,lost
Selangor,P.106 Damansara,1,CHEW HOONG LING,32,female,chinese,BARISAN NASIONAL (BN),12735,0,lost
Selangor,P.106 Damansara,2,TONY PUA,40,male,bumiputera,PARTI TINDAKAN DEMOKRATIK (DAP),57407,1,won
Selangor,P.107 Sungai Buloh,1,NAZARUDDIN,40,male,bumiputera,BEBAS (BEBAS),460,0,lost_deposit
Selangor,P.107 Sungai Buloh,2,EDROS BIN ABDULLAH,59,male,bumiputera,BEBAS (BEBAS),218,0,lost_deposit
Selangor,P.107 Sungai Buloh,3,MOHAMAD,48,male,bumiputera,BARISAN JEMAAH ISLAMIAH SE MALAYSIA (BERJASA),4454,0,lost_deposit
Selangor,P.107 Sungai Buloh,4,A. PRAKASH RAO,47,male,indian,BARISAN NASIONAL (BN),39549,0,lost
Selangor,P.107 Sungai Buloh,5,SIVARASA RASIAH,56,male,indian,PARTI KEADILAN RAKYAT (PKR),66268,1,won
Selangor,P.108 Shah Alam,1,ZULKIFLI BIN NOORDIN,51,male,bumiputera,BARISAN NASIONAL (BN),38070,0,lost
Selangor,P.108 Shah Alam,2,KHALID ABDUL SAMAD,55,male,bumiputera,PARTI ISLAM SE MALAYSIA (PAS),49009,1,won
Selangor,P.109 Kapar,1,SAKTHIVELL,43,male,indian,BARISAN NASIONAL (BN),46059,0,lost
Selangor,P.109 Kapar,2,HAMZAH JAWA MERU,49,male,bumiputera,BEBAS (BEBAS),1067,0,lost_deposit
Selangor,P.109 Kapar,3,PALAYA,56,male,indian,BEBAS (BEBAS),231,0,lost_deposit
Selangor,P.109 Kapar,4,MOHD PATHAN HUSSIN,45,male,bumiputera,BARISAN JEMAAH ISLAMIAH SE MALAYSIA (BERJASA),6289,0,lost_deposit
Selangor,P.109 Kapar,5,MANIVANAN GOWIN,37,male,indian,PARTI KEADILAN RAKYAT (PKR),69849,1,won
Selangor,P.109 Kapar,6,MOHD NAZRI BIN ABDUL AZIZ,42,male,bumiputera,BEBAS (BEBAS),835,0,lost_deposit
Selangor,P.110 Klang,1,TEH KIM POO,61,male,chinese,BARISAN NASIONAL (BN),29034,0,lost
Selangor,P.110 Klang,2,CHARLES SANTIAGO,52,male,indian,PARTI TINDAKAN DEMOKRATIK (DAP),53719,1,won
Selangor,P.111 Kota Raja,1,P.UTHAYAKUMAR,51,male,indian,BEBAS (BEBAS),2364,0,lost_deposit
Selangor,P.111 Kota Raja,2,S. MURUGESAN,45,male,indian,BARISAN NASIONAL (BN),29711,0,lost
Selangor,P.111 Kota Raja,3,AZMAN BIN IDRUS,39,male,bumiputera,BEBAS (BEBAS),280,0,lost_deposit
Selangor,P.111 Kota Raja,4,MARIAH MAHMUD,55,female,bumiputera,PARTI ISLAM SE MALAYSIA (PAS),59106,1,won
Selangor,P.112 Kuala Langat,1,SHARUDDIN BIN OMAR (B),53,male,bumiputera,BARISAN NASIONAL (BN),35625,0,lost
Selangor,P.112 Kuala Langat,2,KHAIRUL SHAH KOTTAPPAN,50,male,bumiputera,BEBAS (BEBAS),426,0,lost_deposit
Selangor,P.112 Kuala Langat,3,ABDULLAH SANI,51,male,bumiputera,PARTI KEADILAN RAKYAT (PKR),40983,1,won
Selangor,P.113 Sepang,1,HANAPIAH MOHAMAD,57,male,bumiputera,BEBAS (BEBAS),315,0,lost_deposit
Selangor,P.113 Sepang,2,SUHAIMI MOHD GHAZALI,45,male,bumiputera,BEBAS (BEBAS),962,0,lost_deposit
Selangor,P.113 Sepang,3,MOHD ZIN MOHAMED,59,male,bumiputera,BARISAN NASIONAL (BN),35658,0,lost
Selangor,P.113 Sepang,4,MOHAMED HANIPA BIN MAIDIN,44,male,bumiputera,PARTI ISLAM SE MALAYSIA (PAS),36800,1,won
W.P. Kuala Lumpur,P.114 Kepong,1,YEE POH PING,52,male,chinese,BEBAS (BEBAS),2757,0,lost_deposit
W.P. Kuala Lumpur,P.114 Kepong,2,TAN SENG GIAW,70,male,chinese,PARTI TINDAKAN DEMOKRATIK (DAP),47837,1,won
W.P. Kuala Lumpur,P.114 Kepong,3,CHANDRAN,51,male,indian,BARISAN NASIONAL (BN),7530,0,lost
W.P. Kuala Lumpur,P.115 Batu,1,TIAN CHUA,49,male,chinese,PARTI KEADILAN RAKYAT (PKR),41672,1,won
W.P. Kuala Lumpur,P.115 Batu,2,ATAN BIN JASIN,34,male,bumiputera,BEBAS (BEBAS),164,0,lost_deposit
W.P. Kuala Lumpur,P.115 Batu,3,BRIG. GEN HASHIM KARIM,67,male,bumiputera,BARISAN JEMAAH ISLAMIAH SE MALAYSIA (BERJASA),949,0,lost_deposit
W.P. Kuala Lumpur,P.115 Batu,4,DOMINIC LAU HOE CHAI,45,male,chinese,BARISAN NASIONAL (BN),28388,0,lost
W.P. Kuala Lumpur,P.115 Batu,5,NAZARIAH BINTI ABBAS,52,female,bumiputera,BEBAS (BEBAS),209,0,lost_deposit
W.P. Kuala Lumpur,P.116 Wangsa Maju,1,SHAFEI ABDULLAH,54,male,bumiputera,BARISAN NASIONAL (BN),26130,0,lost
W.P. Kuala Lumpur,P.116 Wangsa Maju,2,TAN KEE KWONG,66,male,chinese,PARTI KEADILAN RAKYAT (PKR),31641,1,won
W.P. Kuala Lumpur,P.117 Segambut,1,LIM LIP ENG,40,male,chinese,PARTI TINDAKAN DEMOKRATIK (DAP),41383,1,won
W.P. Kuala Lumpur,P.117 Segambut,2,JAYANTHI DEVI BALAGURU,51,female,indian,BARISAN NASIONAL (BN),22184,0,lost
W.P. Kuala Lumpur,P.118 Setiawangsa,1,AHMAD FAUZI ZAHARI,49,male,bumiputera,BARISAN NASIONAL (BN),26809,1,won
W.P. Kuala Lumpur,P.118 Setiawangsa,2,IBRAHIM BIN YAACOB,60,male,bumiputera,PARTI KEADILAN RAKYAT (PKR),25419,0,lost
W.P. Kuala Lumpur,P.119 Titiwangsa,1,JOHARI GHANI,49,male,bumiputera,BARISAN NASIONAL (BN),23034,1,won
W.P. Kuala Lumpur,P.119 Titiwangsa,2,AHMAD ZAMRI ASA'AD KHUZAIMI,37,male,bumiputera,PARTI ISLAM SE MALAYSIA (PAS),22168,0,lost
W.P. Kuala Lumpur,P.120 Bukit Bintang,1,FRANKIE GAN JOON ZIN,46,male,chinese,BARISAN NASIONAL (BN),11009,0,lost
W.P. Kuala Lumpur,P.120 Bukit Bintang,2,FONG KUI LUN,66,male,chinese,PARTI TINDAKAN DEMOKRATIK (DAP),30408,1,won
W.P. Kuala Lumpur,P.121 Lembah Pantai,1,NURUL IZZAH ANWAR,32,female,bumiputera,PARTI KEADILAN RAKYAT (PKR),31008,1,won
W.P. Kuala Lumpur,P.121 Lembah Pantai,2,RUSLI BIN BABA,53,male,bumiputera,BEBAS (BEBAS),167,0,lost_deposit
W.P. Kuala Lumpur,P.121 Lembah Pantai,3,RAJA NONG CHIK,60,male,bumiputera,BARISAN NASIONAL (BN),29161,0,lost
W.P. Kuala Lumpur,P.122 Seputeh,1,TERESA KOK,49,female,chinese,PARTI TINDAKAN DEMOKRATIK (DAP),61500,1,won
W.P. Kuala Lumpur,P.122 Seputeh,2,NICOLE WONG SIAW TING,32,female,chinese,BARISAN NASIONAL (BN),9948,0,lost
W.P. Kuala Lumpur,P.123 Cheras,1,STEVE TEOH CHEE HOOI,40,male,chinese,BARISAN NASIONAL (BN),10840,0,lost
W.P. Kuala Lumpur,P.123 Cheras,2,TAN KOK WAI,55,male,chinese,PARTI TINDAKAN DEMOKRATIK (DAP),48249,1,won
W.P. Kuala Lumpur,P.124 Bandar Tun Razak,1,SUKERI SAMAT,39,male,bumiputera,BEBAS (BEBAS),793,0,lost_deposit
W.P. Kuala Lumpur,P.124 Bandar Tun Razak,2,MOKHTAR,65,male,bumiputera,BEBAS (BEBAS),191,0,lost_deposit
W.P. Kuala Lumpur,P.124 Bandar Tun Razak,3,TAN KOK ENG,33,male,chinese,BARISAN NASIONAL (BN),32235,0,lost
W.P. Kuala Lumpur,P.124 Bandar Tun Razak,4,ABDUL KHALID IBRAHIM,66,male,bumiputera,PARTI KEADILAN RAKYAT (PKR),44067,1,won
W.P. Putrajaya,P.125 Putrajaya,1,TENGKU ADNAN BIN TENGKU MANSOR,62,male,bumiputera,BARISAN NASIONAL (BN),9943,1,won
W.P. Putrajaya,P.125 Putrajaya,2,HUSAM MUSA,53,male,bumiputera,PARTI ISLAM SE MALAYSIA (PAS),4402,0,lost
Negeri Sembilan,P.126 Jelebu,1,ZAINUDIN BIN ISMAIL,53,male,bumiputera,BARISAN NASIONAL (BN),22114,1,won
Negeri Sembilan,P.126 Jelebu,2,AIMAN ATHIRAH AL JUNDI,40,female,bumiputera,PARTI ISLAM SE MALAYSIA (PAS),15013,0,lost
Negeri Sembilan,P.127 Jempol,1,AISHAH,48,female,bumiputera,PARTI ISLAM SE MALAYSIA (PAS),22495,0,lost
Negeri Sembilan,P.127 Jempol,2,ISA BIN ABDUL SAMAD,63,male,bumiputera,BARISAN NASIONAL (BN),31124,1,won
Negeri Sembilan,P.128 Seremban,1,ABDUL HALIM ABDULLAH,47,male,bumiputera,BARISAN JEMAAH ISLAMIAH SE MALAYSIA (BERJASA),6866,0,lost_deposit
Negeri Sembilan,P.128 Seremban,2,JOHN FERNANDEZ,71,male,indian,BEBAS (BEBAS),221,0,lost_deposit
Negeri Sembilan,P.128 Seremban,3,BUJANG BIN ABU,61,male,bumiputera,BEBAS (BEBAS),83,0,lost_deposit
Negeri Sembilan,P.128 Seremban,4,LOKE SIEW FOOK,36,male,chinese,PARTI TINDAKAN DEMOKRATIK (DAP),45628,1,won
Negeri Sembilan,P.128 Seremban,5,YEOW CHAI THIAM,60,male,chinese,BARISAN NASIONAL (BN),33075,0,lost
Negeri Sembilan,P.129 Kuala Pilah,1,HASAN BIN MALEK,67,male,bumiputera,BARISAN NASIONAL (BN),24507,1,won
Negeri Sembilan,P.129 Kuala Pilah,2,MOHD NAZREE BIN MOHD YUNUS,28,male,bumiputera,PARTI KEADILAN RAKYAT (PKR),14846,0,lost
Negeri Sembilan,P.130 Rasah,1,TEO ENG KIAN,34,male,chinese,BARISAN NASIONAL (BN),25171,0,lost
Negeri Sembilan,P.130 Rasah,2,TEO KOK SEONG,33,male,chinese,PARTI TINDAKAN DEMOKRATIK (DAP),49272,1,won
Negeri Sembilan,P.131 Rembau,1,ABDUL AZIZ BIN HASSAN,57,male,bumiputera,BEBAS (BEBAS),325,0,lost_deposit
Negeri Sembilan,P.131 Rembau,2,KHAIRY JAMALUDDIN ABU BAKAR,37,male,bumiputera,BARISAN NASIONAL (BN),43053,1,won
Negeri Sembilan,P.131 Rembau,3,RADZALI A. GHANI,57,male,bumiputera,PARTI KEADILAN RAKYAT (PKR),24696,0,lost
Negeri Sembilan,P.132 Port Dickson,1,A.K KUMARAVEL,46,male,indian,BEBAS (BEBAS),394,0,lost_deposit
Negeri Sembilan,P.132 Port Dickson,2,KAMARUL BAHARIN ABBAS,65,male,bumiputera,PARTI KEADILAN RAKYAT (PKR),29848,1,won
Negeri Sembilan,P.132 Port Dickson,3,VS MOGAN,44,male,indian,BARISAN NASIONAL (BN),28269,0,lost
Negeri Sembilan,P.133 Tampin,1,ABDUL RAZAKEK,53,male,bumiputera,PARTI ISLAM SE MALAYSIA (PAS),18228,0,lost
Negeri Sembilan,P.133 Tampin,2,SHAZIMAN BIN ABU MANSOR,49,male,bumiputera,BARISAN NASIONAL (BN),29390,1,won
Melaka,P.134 Masjid Tanah,1,MAS ERMIEYATI,36,female,bumiputera,BARISAN NASIONAL (BN),27688,1,won
Melaka,P.134 Masjid Tanah,2,NASAIE ISMAIL,29,male,bumiputera,PARTI ISLAM SE MALAYSIA (PAS),11488,0,lost
Melaka,P.135 Alor Gajah,1,DAMIAN (BABA) YEO,38,male,chinese,PARTI TINDAKAN DEMOKRATIK (DAP),20997,0,lost
Melaka,P.135 Alor Gajah,2,KOH NAI KWONG,52,male,chinese,BARISAN NASIONAL (BN),32594,1,won
Melaka,P.136 Tangga Batu,1,ABU BAKAR MOHAMAD DIAH,54,male,bumiputera,BARISAN NASIONAL (BN),39468,1,won
Melaka,P.136 Tangga Batu,2,RAHIM BIN ALI,67,male,bumiputera,PARTI KEADILAN RAKYAT (PKR),23835,0,lost
Melaka,P.137 Hang Tuah Jaya,1,SHAMSUL ISKANDAR MOHD AKIN,38,male,bumiputera,PARTI KEADILAN RAKYAT (PKR),46357,1,won
Melaka,P.137 Hang Tuah Jaya,2,MOHD ALI BIN MOHD RUSTAM,63,male,bumiputera,BARISAN NASIONAL (BN),40624,0,lost
Melaka,P.138 Kota Melaka,1,YEE KOK WAH,34,male,chinese,BARISAN NASIONAL (BN),28775,0,lost
Melaka,P.138 Kota Melaka,2,SIM TONG HIM,64,male,chinese,PARTI TINDAKAN DEMOKRATIK (DAP),49521,1,won
Melaka,P.139 Jasin,1,RAHMAT BIN YUSOF,55,male,bumiputera,PARTI KEADILAN RAKYAT (PKR),21973,0,lost
Melaka,P.139 Jasin,2,AHMAD HAMZAH,64,male,bumiputera,BARISAN NASIONAL (BN),33736,1,won
Johor,P.140 Segamat,1,S. SUBRAMANIAM,60,male,indian,BARISAN NASIONAL (BN),20037,1,won
Johor,P.140 Segamat,2,CHUA JUI MENG,69,male,chinese,PARTI KEADILAN RAKYAT (PKR),18820,0,lost
Johor,P.141 Sekijang,1,JULAILEY JEMADI,33,male,bumiputera,PARTI KEADILAN RAKYAT (PKR),16927,0,lost
Johor,P.141 Sekijang,2,ANUAR BIN ABDUL MANAP,36,male,bumiputera,BARISAN NASIONAL (BN),19934,1,won
Johor,P.142 Labis,1,S. RAMAKRISHNAN,57,male,indian,PARTI TINDAKAN DEMOKRATIK (DAP),15468,0,lost
Johor,P.142 Labis,2,CHUA TEE YONG,35,male,chinese,BARISAN NASIONAL (BN),15821,1,won
Johor,P.143 Pagoh,1,MUHYIDDIN BIN MD YASIN,66,male,bumiputera,BARISAN NASIONAL (BN),26274,1,won
Johor,P.143 Pagoh,2,MOHD ROZALI BIN JAMIL AL-HAFIZ,41,male,bumiputera,PARTI ISLAM SE MALAYSIA (PAS),13432,0,lost
Johor,P.144 Ledang,1,HAMIM SAMURI,54,male,bumiputera,BARISAN NASIONAL (BN),30619,1,won
Johor,P.144 Ledang,2,HASSAN BIN ABDUL KARIM,61,male,bumiputera,PARTI KEADILAN RAKYAT (PKR),28652,0,lost
Johor,P.145 Bakri,1,LEE CHING YONG,37,male,chinese,BARISAN NASIONAL (BN),26051,0,lost
Johor,P.145 Bakri,2,ER TECK HWA,40,male,chinese,PARTI TINDAKAN DEMOKRATIK (DAP),31118,1,won
Johor,P.146 Muar,1,NOR HIZWAN AHMAD,29,male,bumiputera,PARTI KEADILAN RAKYAT (PKR),19221,0,lost
Johor,P.146 Muar,2,RAZALI BIN IBRAHIM,42,male,bumiputera,BARISAN NASIONAL (BN),20867,1,won
Johor,P.147 Parit Sulong,1,KHAIRUDDIN A. RAHIM,54,male,bumiputera,PARTI ISLAM SE MALAYSIA (PAS),18505,0,lost
Johor,P.147 Parit Sulong,2,NORAINI AHMAD,45,female,bumiputera,BARISAN NASIONAL (BN),30258,1,won
Johor,P.148 Ayer Hitam,1,HU PANG CHAW,57,male,chinese,PARTI ISLAM SE MALAYSIA (PAS),14735,0,lost
Johor,P.148 Ayer Hitam,2,WEE KA SIONG,44,male,chinese,BARISAN NASIONAL (BN),22045,1,won
Johor,P.149 Sri Gading,1,MOHD KHUZZAN BIN ABU BAKAR,44,male,bumiputera,PARTI KEADILAN RAKYAT (PKR),16692,0,lost
Johor,P.149 Sri Gading,2,AZIZ KAPRAWI,53,male,bumiputera,BARISAN NASIONAL (BN),22453,1,won
Johor,P.150 Batu Pahat,1,IDRIS JUSI,68,male,bumiputera,PARTI KEADILAN RAKYAT (PKR),38563,1,won
Johor,P.150 Batu Pahat,2,MOHD PUAD BIN ZARKASHI,55,male,bumiputera,BARISAN NASIONAL (BN),37039,0,lost
Johor,P.151 Simpang Renggam,1,SUHAIZAN BIN KAIAT,40,male,bumiputera,PARTI ISLAM SE MALAYSIA (PAS),14048,0,lost
Johor,P.151 Simpang Renggam,2,LIANG TECK MENG,41,male,chinese,BARISAN NASIONAL (BN),19754,1,won
Johor,P.152 Kluang,1,HOU KOK CHUNG,50,male,chinese,BARISAN NASIONAL (BN),33215,0,lost
Johor,P.152 Kluang,2,LIEW CHIN TONG,35,male,chinese,PARTI TINDAKAN DEMOKRATIK (DAP),40574,1,won
Johor,P.153 Sembrong,1,HISHAMMUDDIN TUN HUSSEIN,51,male,bumiputera,BARISAN NASIONAL (BN),22841,1,won
Johor,P.153 Sembrong,2,ONN BIN ABU BAKAR,49,male,bumiputera,PARTI KEADILAN RAKYAT (PKR),12210,0,lost
Johor,P.154 Mersing,1,ROSLAN,53,male,bumiputera,PARTI ISLAM SE MALAYSIA (PAS),10437,0,lost
Johor,P.154 Mersing,2,ABDUL LATIFF,54,male,bumiputera,BARISAN NASIONAL (BN),26184,1,won
Johor,P.155 Tenggara,1,HALIMAH BINTI MOHAMED SADIQUE,51,female,bumiputera,BARISAN NASIONAL (BN),25698,1,won
Johor,P.155 Tenggara,2,MUHAMAD SAID,59,male,bumiputera,PARTI ISLAM SE MALAYSIA (PAS),8502,0,lost
Johor,P.156 Kota Tinggi,1,ONN BIN JAAFAR,49,male,bumiputera,PARTI ISLAM SE MALAYSIA (PAS),5799,0,lost
Johor,P.156 Kota Tinggi,2,EHSANUDDIN,49,male,bumiputera,BARISAN NASIONAL (BN),30373,1,won
Johor,P.157 Pengerang,1,DAYANGKU INTAN,47,female,bumiputera,PARTI KEADILAN RAKYAT (PKR),4484,0,lost
Johor,P.157 Pengerang,2,AZALINA OTHMAN SAID,49,female,bumiputera,BARISAN NASIONAL (BN),26992,1,won
Johor,P.157 Pengerang,3,MOHD AZAMAN,46,male,bumiputera,BEBAS (BEBAS),795,0,lost_deposit
Johor,P.158 Tebrau,1,STEVEN CHOONG,55,male,chinese,PARTI KEADILAN RAKYAT (PKR),38218,0,lost
Johor,P.158 Tebrau,2,KHOO SOO SEANG,68,male,chinese,BARISAN NASIONAL (BN),39985,1,won
Johor,P.159 Pasir Gudang,1,AHMAD FAIDHI B. SAIDI,49,male,bumiputera,PARTI KEADILAN RAKYAT (PKR),42899,0,lost
Johor,P.159 Pasir Gudang,2,NORMALA BINTI ABDUL SAMAD,50,female,bumiputera,BARISAN NASIONAL (BN),43834,1,won
Johor,P.160 Johor Bahru,1,SHAHRIR ABDUL SAMAD,63,male,bumiputera,BARISAN NASIONAL (BN),44509,1,won
Johor,P.160 Johor Bahru,2,MOHD HASHIM BIN HUSSEIN,65,male,bumiputera,PARTI KEADILAN RAKYAT (PKR),34014,0,lost
Johor,P.161 Pulai,1,NUR JAZLAN BIN MOHAMED,47,male,bumiputera,BARISAN NASIONAL (BN),43751,1,won
Johor,P.161 Pulai,2,SALAHUDDIN AYUB,51,male,bumiputera,PARTI ISLAM SE MALAYSIA (PAS),40525,0,lost
Johor,P.162 Iskandar Puteri,1,A. GHANI BIN OTHMAN,66,male,bumiputera,BARISAN NASIONAL (BN),39522,0,lost
Johor,P.162 Iskandar Puteri,2,LIM KIT SIANG,72,male,chinese,PARTI TINDAKAN DEMOKRATIK (DAP),54284,1,won
Johor,P.163 Kulai,1,TEO NIE CHING,32,female,chinese,PARTI TINDAKAN DEMOKRATIK (DAP),43338,1,won
Johor,P.163 Kulai,2,TAY CHIN HEIN,44,male,chinese,BARISAN NASIONAL (BN),29888,0,lost
Johor,P.163 Kulai,3,SURENDIRAN,42,male,indian,BEBAS (BEBAS),238,0,lost_deposit
Johor,P.164 Pontian,1,HANIFF @ GHAZALI HOSMAN,32,male,bumiputera,PARTI KEADILAN RAKYAT (PKR),14077,0,lost
Johor,P.164 Pontian,2,AHMAD MASLAN,47,male,bumiputera,BARISAN NASIONAL (BN),27804,1,won
Johor,P.165 Tanjung Piai,1,Wee Jeck SENG,49,male,chinese,BARISAN NASIONAL (BN),25038,1,won
Johor,P.165 Tanjung Piai,2,MAHDZIR IBRAHIM,36,male,bumiputera,PARTI TINDAKAN DEMOKRATIK (DAP),19581,0,lost
W.P. Labuan,P.166 Labuan,1,IBRAHIM BIN MENUDIN,65,male,bumiputera,PARTI KEADILAN RAKYAT (PKR),6069,0,lost
W.P. Labuan,P.166 Labuan,2,ROZMAN BIN ISLI,48,male,bumiputera,BARISAN NASIONAL (BN),12694,1,won
W.P. Labuan,P.166 Labuan,3,HADNAN BIN MOHAMAD,54,male,bumiputera,PARTI ISLAM SE MALAYSIA (PAS),386,0,lost_deposit
Sabah,P.167 Kudat,1,MOJURIP BIN DIYUN,60,male,bumiputera,PARTI MAJU SABAH (SAPP),963,0,lost_deposit
Sabah,P.167 Kudat,2,RAHIMAH MAJID,35,female,bumiputera,PARTI KEADILAN RAKYAT (PKR),9507,0,lost
Sabah,P.167 Kudat,3,ABDUL RAHIM BAKRI,52,male,bumiputera,BARISAN NASIONAL (BN),21883,1,won
